"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.000903981564703207,5986,184,78,0.423913043478261,0.0130304042766455,"GO:1901564","GO:BP","organonitrogen compound metabolic process",21031,22098,"GO:0006807, GO:0071704"
"query_1",TRUE,0.000938950454144985,672,242,21,0.0867768595041322,0.03125,"GO:1901699","GO:BP","cellular response to nitrogen compound",21031,22186,"GO:0070887, GO:1901698"
"query_1",TRUE,0.000957090546812233,533,215,17,0.0790697674418605,0.0318949343339587,"GO:0009896","GO:BP","positive regulation of catabolic process",21031,3794,"GO:0009056, GO:0009893, GO:0009894"
"query_1",TRUE,0.000958767680183363,1398,245,34,0.138775510204082,0.0243204577968526,"GO:0010648","GO:BP","negative regulation of cell communication",21031,4344,"GO:0007154, GO:0010646, GO:0048523"
"query_1",TRUE,0.00102500448619305,3031,235,57,0.242553191489362,0.0188056746948202,"GO:0036211","GO:BP","protein modification process",21031,9821,"GO:0019538, GO:0043412"
"query_1",TRUE,0.00102536494805986,334,245,14,0.0571428571428571,0.0419161676646707,"GO:0051169","GO:BP","nuclear transport",21031,13993,"GO:0046907"
"query_1",TRUE,0.00102536494805986,334,245,14,0.0571428571428571,0.0419161676646707,"GO:0006913","GO:BP","nucleocytoplasmic transport",21031,2591,"GO:0051169"
"query_1",TRUE,0.00103577435269421,2819,252,57,0.226190476190476,0.0202199361475701,"GO:0048468","GO:BP","cell development",21031,13194,"GO:0030154, GO:0048856, GO:0048869"
"query_1",TRUE,0.00104915339275517,1913,252,43,0.170634920634921,0.0224777835859906,"GO:0006915","GO:BP","apoptotic process",21031,2593,"GO:0012501"
"query_1",TRUE,0.00106858459275567,561,249,19,0.0763052208835341,0.0338680926916221,"GO:0002694","GO:BP","regulation of leukocyte activation",21031,1219,"GO:0002682, GO:0045321, GO:0050865"
"query_1",TRUE,0.0011223970557156,686,241,21,0.0871369294605809,0.0306122448979592,"GO:0006886","GO:BP","intracellular protein transport",21031,2571,"GO:0008104, GO:0015031, GO:0046907"
"query_1",TRUE,0.00112964223754894,1984,252,44,0.174603174603175,0.0221774193548387,"GO:0012501","GO:BP","programmed cell death",21031,4630,"GO:0008219"
"query_1",TRUE,0.00112964223754894,1097,212,26,0.122641509433962,0.0237010027347311,"GO:0044093","GO:BP","positive regulation of molecular function",21031,11278,"GO:0065009"
"query_1",TRUE,0.00113039481519753,2773,234,53,0.226495726495726,0.0191128741435269,"GO:0010558","GO:BP","negative regulation of macromolecule biosynthetic process",21031,4260,"GO:0009059, GO:0010556, GO:0010605, GO:0031327"
"query_1",TRUE,0.00115822834957373,66,208,6,0.0288461538461538,0.0909090909090909,"GO:1900076","GO:BP","regulation of cellular response to insulin stimulus",21031,20866,"GO:0032869, GO:0048583, GO:0050794"
"query_1",TRUE,0.00115822834957373,616,249,20,0.0803212851405622,0.0324675324675325,"GO:0050865","GO:BP","regulation of cell activation",21031,13748,"GO:0001775, GO:0050794, GO:0051239"
"query_1",TRUE,0.00115822834957373,1988,252,44,0.174603174603175,0.0221327967806841,"GO:0008219","GO:BP","cell death",21031,3180,"GO:0009987"
"query_1",TRUE,0.00116443461433119,2731,209,48,0.229665071770335,0.0175759794946906,"GO:0008104","GO:BP","protein localization",21031,3157,"GO:0070727"
"query_1",TRUE,0.00123859845762551,26,9,2,0.222222222222222,0.0769230769230769,"GO:0031954","GO:BP","positive regulation of protein autophosphorylation",21031,7564,"GO:0001934, GO:0031952, GO:0046777"
"query_1",TRUE,0.00125376971315436,1972,209,38,0.181818181818182,0.0192697768762677,"GO:0051649","GO:BP","establishment of localization in cell",21031,14317,"GO:0051234, GO:0051641"
"query_1",TRUE,0.00125410894898302,672,212,19,0.089622641509434,0.0282738095238095,"GO:0044092","GO:BP","negative regulation of molecular function",21031,11277,"GO:0065009"
"query_1",TRUE,0.00125868172728074,2742,209,48,0.229665071770335,0.0175054704595186,"GO:0070727","GO:BP","cellular macromolecule localization",21031,16772,"GO:0033036, GO:0051641"
"query_1",TRUE,0.00132367707575152,123,167,7,0.0419161676646707,0.0569105691056911,"GO:0038061","GO:BP","non-canonical NF-kappaB signal transduction",21031,10019,"GO:0141124"
"query_1",TRUE,0.00143551856572047,2567,236,50,0.211864406779661,0.0194779898714453,"GO:0006357","GO:BP","regulation of transcription by RNA polymerase II",21031,2157,"GO:0006355, GO:0006366"
"query_1",TRUE,0.00146002809484812,9,196,3,0.0153061224489796,0.333333333333333,"GO:0060613","GO:BP","fat pad development",21031,15263,"GO:0060612"
"query_1",TRUE,0.00153483022044706,122,173,7,0.0404624277456647,0.0573770491803279,"GO:0032606","GO:BP","type I interferon production",21031,7930,"GO:0001816"
"query_1",TRUE,0.00153483022044706,122,173,7,0.0404624277456647,0.0573770491803279,"GO:0032479","GO:BP","regulation of type I interferon production",21031,7862,"GO:0001817, GO:0032606"
"query_1",TRUE,0.00157491510416472,270,7,3,0.428571428571429,0.0111111111111111,"GO:0001933","GO:BP","negative regulation of protein phosphorylation",21031,552,"GO:0001932, GO:0006468, GO:0031400, GO:0042326"
"query_1",TRUE,0.00158983274966282,182,252,10,0.0396825396825397,0.0549450549450549,"GO:2001242","GO:BP","regulation of intrinsic apoptotic signaling pathway",21031,27117,"GO:0097193, GO:1902531, GO:2001233"
"query_1",TRUE,0.00158983274966282,210,176,9,0.0511363636363636,0.0428571428571429,"GO:0034764","GO:BP","positive regulation of transmembrane transport",21031,9035,"GO:0034762, GO:0048522, GO:0051050, GO:0055085"
"query_1",TRUE,0.00165603030534688,1173,252,30,0.119047619047619,0.0255754475703325,"GO:0033043","GO:BP","regulation of organelle organization",21031,8278,"GO:0006996, GO:0051128"
"query_1",TRUE,0.00165603030534688,2824,234,53,0.226495726495726,0.0187677053824363,"GO:0031327","GO:BP","negative regulation of cellular biosynthetic process",21031,7376,"GO:0009890, GO:0031324, GO:0031326, GO:0044249"
"query_1",TRUE,0.00172315785880848,143,204,8,0.0392156862745098,0.0559440559440559,"GO:1903313","GO:BP","positive regulation of mRNA metabolic process",21031,23486,"GO:0016071, GO:0051254, GO:1903311"
"query_1",TRUE,0.00176830141597676,418,236,15,0.0635593220338983,0.0358851674641148,"GO:1903706","GO:BP","regulation of hemopoiesis",21031,23819,"GO:0002682, GO:0030097, GO:0060284, GO:2000026"
"query_1",TRUE,0.00179545188762533,495,247,17,0.0688259109311741,0.0343434343434343,"GO:0002683","GO:BP","negative regulation of immune system process",21031,1208,"GO:0002376, GO:0002682, GO:0048519"
"query_1",TRUE,0.00180558738977554,2425,252,50,0.198412698412698,0.0206185567010309,"GO:0051128","GO:BP","regulation of cellular component organization",21031,13953,"GO:0016043, GO:0050794"
"query_1",TRUE,0.00181544415535298,288,7,3,0.428571428571429,0.0104166666666667,"GO:0042326","GO:BP","negative regulation of phosphorylation",21031,10440,"GO:0016310, GO:0042325, GO:0045936"
"query_1",TRUE,0.00181863395912277,609,242,19,0.0785123966942149,0.0311986863711002,"GO:0032870","GO:BP","cellular response to hormone stimulus",21031,8146,"GO:0009725, GO:0071310, GO:0071495"
"query_1",TRUE,0.00181863395912277,2838,234,53,0.226495726495726,0.0186751233262861,"GO:0009890","GO:BP","negative regulation of biosynthetic process",21031,3788,"GO:0009058, GO:0009889, GO:0009892"
"query_1",TRUE,0.00181863395912277,132,224,8,0.0357142857142857,0.0606060606060606,"GO:0045621","GO:BP","positive regulation of lymphocyte differentiation",21031,11868,"GO:0030098, GO:0045619, GO:0051251, GO:1902107"
"query_1",TRUE,0.00184828963184681,610,242,19,0.0785123966942149,0.0311475409836066,"GO:0071417","GO:BP","cellular response to organonitrogen compound",21031,17169,"GO:0010243, GO:0071310, GO:0071495, GO:1901699"
"query_1",TRUE,0.00189795628030403,40,242,5,0.0206611570247934,0.125,"GO:0060416","GO:BP","response to growth hormone",21031,15085,"GO:0043434"
"query_1",TRUE,0.00193935478290444,91,245,7,0.0285714285714286,0.0769230769230769,"GO:0006405","GO:BP","RNA export from nucleus",21031,2190,"GO:0050658, GO:0051168"
"query_1",TRUE,0.00194522102484215,1,2,1,0.5,1,"GO:0071765","GO:BP","nuclear inner membrane organization",21031,17401,"GO:0071763"
"query_1",TRUE,0.00194522102484215,84,184,6,0.0326086956521739,0.0714285714285714,"GO:1902117","GO:BP","positive regulation of organelle assembly",21031,22570,"GO:0010638, GO:0044089, GO:0070925, GO:1902115"
"query_1",TRUE,0.00195727709730187,270,249,12,0.0481927710843374,0.0444444444444444,"GO:1903039","GO:BP","positive regulation of leukocyte cell-cell adhesion",21031,23293,"GO:0007159, GO:0022409, GO:1903037"
"query_1",TRUE,0.00204935746797402,91,248,7,0.0282258064516129,0.0769230769230769,"GO:0010466","GO:BP","negative regulation of peptidase activity",21031,4206,"GO:0045861, GO:0051346, GO:0052547"
"query_1",TRUE,0.00211688750311715,8151,252,127,0.503968253968254,0.0155809103177524,"GO:0016043","GO:BP","cellular component organization",21031,5137,"GO:0071840"
"query_1",TRUE,0.00212237168647342,1641,212,33,0.155660377358491,0.020109689213894,"GO:0010629","GO:BP","negative regulation of gene expression",21031,4325,"GO:0010467, GO:0010468, GO:0010558"
"query_1",TRUE,0.00212244268563886,5959,252,99,0.392857142857143,0.0166135257593556,"GO:0007165","GO:BP","signal transduction",21031,2760,"GO:0007154, GO:0009987, GO:0023052, GO:0050794, GO:0051716"
"query_1",TRUE,0.00217585153420828,197,245,10,0.0408163265306122,0.050761421319797,"GO:0006403","GO:BP","RNA localization",21031,2188,"GO:0033036"
"query_1",TRUE,0.00218951271980714,1184,28,8,0.285714285714286,0.00675675675675676,"GO:0033365","GO:BP","protein localization to organelle",21031,8456,"GO:0008104"
"query_1",TRUE,0.00225541376784959,318,249,13,0.0522088353413655,0.0408805031446541,"GO:0022409","GO:BP","positive regulation of cell-cell adhesion",21031,6837,"GO:0022407, GO:0045785, GO:0098609"
"query_1",TRUE,0.00228259664441132,155,199,8,0.0402010050251256,0.0516129032258065,"GO:2001236","GO:BP","regulation of extrinsic apoptotic signaling pathway",21031,27111,"GO:0097191, GO:2001233"
"query_1",TRUE,0.00229042059515146,315,252,13,0.0515873015873016,0.0412698412698413,"GO:0097193","GO:BP","intrinsic apoptotic signaling pathway",21031,19072,"GO:0035556, GO:0097190"
"query_1",TRUE,0.00238891684684488,365,249,14,0.0562248995983936,0.0383561643835616,"GO:1903037","GO:BP","regulation of leukocyte cell-cell adhesion",21031,23291,"GO:0007159, GO:0022407"
"query_1",TRUE,0.0023907548731586,9,245,3,0.0122448979591837,0.333333333333333,"GO:0010501","GO:BP","RNA secondary structure unwinding",21031,4227,"GO:0016070"
"query_1",TRUE,0.00240508795958874,40,9,2,0.222222222222222,0.05,"GO:0031952","GO:BP","regulation of protein autophosphorylation",21031,7562,"GO:0001932, GO:0046777"
"query_1",TRUE,0.00244588406899432,6447,252,105,0.416666666666667,0.0162866449511401,"GO:0023052","GO:BP","signaling",21031,6877,"GO:0050789"
"query_1",TRUE,0.00244907663575598,2571,236,49,0.207627118644068,0.0190587320108907,"GO:0006796","GO:BP","phosphate-containing compound metabolic process",21031,2510,"GO:0006793"
"query_1",TRUE,0.00244907663575598,128,245,8,0.0326530612244898,0.0625,"GO:0051028","GO:BP","mRNA transport",21031,13884,"GO:0050658"
"query_1",TRUE,0.00249490614179226,409,224,14,0.0625,0.0342298288508557,"GO:0140694","GO:BP","non-membrane-bounded organelle assembly",21031,20425,"GO:0070925"
"query_1",TRUE,0.00249490614179226,169,186,8,0.043010752688172,0.0473372781065089,"GO:0051168","GO:BP","nuclear export",21031,13992,"GO:0006913"
"query_1",TRUE,0.00254760956903449,78,212,6,0.0283018867924528,0.0769230769230769,"GO:0010951","GO:BP","negative regulation of endopeptidase activity",21031,4587,"GO:0010466, GO:0052548"
"query_1",TRUE,0.0026261530993985,2,252,2,0.00793650793650794,1,"GO:0032119","GO:BP","sequestering of zinc ion",21031,7646,"GO:0006882, GO:0051238, GO:0051651"
"query_1",TRUE,0.0026261530993985,2,252,2,0.00793650793650794,1,"GO:0070488","GO:BP","neutrophil aggregation",21031,16645,"GO:0070486"
"query_1",TRUE,0.0026261530993985,187,12,3,0.25,0.0160427807486631,"GO:0046777","GO:BP","protein autophosphorylation",21031,12772,"GO:0006468"
"query_1",TRUE,0.00264095612698936,169,240,9,0.0375,0.0532544378698225,"GO:0050792","GO:BP","regulation of viral process",21031,13689,"GO:0016032, GO:0050789"
"query_1",TRUE,0.00268384999213287,306,230,12,0.0521739130434783,0.0392156862745098,"GO:0006401","GO:BP","RNA catabolic process",21031,2186,"GO:0009057, GO:0016070, GO:0034655"
"query_1",TRUE,0.00274210524267556,188,217,9,0.0414746543778802,0.0478723404255319,"GO:0050777","GO:BP","negative regulation of immune response",21031,13680,"GO:0002683, GO:0006955, GO:0048585, GO:0050776"
"query_1",TRUE,0.00274226754875112,222,184,9,0.0489130434782609,0.0405405405405405,"GO:1902115","GO:BP","regulation of organelle assembly",21031,22568,"GO:0033043, GO:0044087, GO:0070925"
"query_1",TRUE,0.00274226754875112,669,107,12,0.11214953271028,0.0179372197309417,"GO:0072594","GO:BP","establishment of protein localization to organelle",21031,17976,"GO:0033365, GO:0045184"
"query_1",TRUE,0.00276676025151926,264,9,3,0.333333333333333,0.0113636363636364,"GO:0071900","GO:BP","regulation of protein serine/threonine kinase activity",21031,17478,"GO:0045859"
"query_1",TRUE,0.0027742673220784,881,236,23,0.0974576271186441,0.0261066969353008,"GO:0043066","GO:BP","negative regulation of apoptotic process",21031,10862,"GO:0006915, GO:0042981, GO:0043069"
"query_1",TRUE,0.0027742673220784,844,199,20,0.100502512562814,0.023696682464455,"GO:0051050","GO:BP","positive regulation of transport",21031,13899,"GO:0006810, GO:0048518, GO:0051049"
"query_1",TRUE,0.00278926504774939,355,7,3,0.428571428571429,0.00845070422535211,"GO:0045936","GO:BP","negative regulation of phosphate metabolic process",21031,12128,"GO:0006796, GO:0010563, GO:0019220"
"query_1",TRUE,0.00280011950383613,356,7,3,0.428571428571429,0.00842696629213483,"GO:0010563","GO:BP","negative regulation of phosphorus metabolic process",21031,4265,"GO:0006793, GO:0031324, GO:0051174"
"query_1",TRUE,0.00285765230175351,2596,236,49,0.207627118644068,0.0188751926040062,"GO:0006793","GO:BP","phosphorus metabolic process",21031,2507,"GO:0044237"
"query_1",TRUE,0.00303909533869697,1588,234,34,0.145299145299145,0.0214105793450882,"GO:0045934","GO:BP","negative regulation of nucleobase-containing compound metabolic process",21031,12126,"GO:0006139, GO:0019219, GO:0031324, GO:0051172"
"query_1",TRUE,0.00303909533869697,2358,186,38,0.204301075268817,0.0161153519932146,"GO:0071702","GO:BP","organic substance transport",21031,17372,"GO:0006810"
"query_1",TRUE,0.00306135981696379,71,245,6,0.0244897959183673,0.0845070422535211,"GO:0006406","GO:BP","mRNA export from nucleus",21031,2191,"GO:0006405, GO:0010467, GO:0051028"
"query_1",TRUE,0.00306135981696379,105,235,7,0.0297872340425532,0.0666666666666667,"GO:0039531","GO:BP","regulation of cytoplasmic pattern recognition receptor signaling pathway",21031,10145,"GO:0002753, GO:0062207"
"query_1",TRUE,0.00320760629052964,1683,249,37,0.14859437751004,0.0219845513963161,"GO:0042127","GO:BP","regulation of cell population proliferation",21031,10326,"GO:0008283, GO:0050794"
"query_1",TRUE,0.00322960389572514,26,236,4,0.0169491525423729,0.153846153846154,"GO:0060396","GO:BP","growth hormone receptor signaling pathway",21031,15067,"GO:0007169, GO:0071378"
"query_1",TRUE,0.00323546599330058,2006,249,42,0.168674698795181,0.0209371884346959,"GO:0008283","GO:BP","cell population proliferation",21031,3185,"GO:0009987"
"query_1",TRUE,0.00334941632960278,105,168,6,0.0357142857142857,0.0571428571428571,"GO:1990830","GO:BP","cellular response to leukemia inhibitory factor",21031,25973,"GO:0071345, GO:1990823"
"query_1",TRUE,0.00346371626963757,299,244,12,0.0491803278688525,0.040133779264214,"GO:0002429","GO:BP","immune response-activating cell surface receptor signaling pathway",21031,959,"GO:0002757, GO:0002768"
"query_1",TRUE,0.00363856567582962,687,212,18,0.0849056603773585,0.0262008733624454,"GO:0031329","GO:BP","regulation of cellular catabolic process",21031,7378,"GO:0009894, GO:0031323, GO:0044248"
"query_1",TRUE,0.00363856567582962,11995,15,15,1,0.00125052105043768,"GO:0006807","GO:BP","nitrogen compound metabolic process",21031,2516,"GO:0008152"
"query_1",TRUE,0.00365017250201493,107,168,6,0.0357142857142857,0.0560747663551402,"GO:1990823","GO:BP","response to leukemia inhibitory factor",21031,25971,"GO:0034097"
"query_1",TRUE,0.00366649444123607,13,199,3,0.0150753768844221,0.230769230769231,"GO:0043383","GO:BP","negative T cell selection",21031,11015,"GO:0045058"
"query_1",TRUE,0.00370464496541801,400,7,3,0.428571428571429,0.0075,"GO:0031400","GO:BP","negative regulation of protein modification process",21031,7415,"GO:0031399, GO:0036211, GO:0051248"
"query_1",TRUE,0.00374394445240944,4,131,2,0.0152671755725191,0.5,"GO:1905913","GO:BP","negative regulation of calcium ion export across plasma membrane",21031,25672,"GO:1903170, GO:1905912, GO:1990034"
"query_1",TRUE,0.00378918834935063,544,245,17,0.0693877551020408,0.03125,"GO:1902532","GO:BP","negative regulation of intracellular signal transduction",21031,22896,"GO:0009968, GO:0035556, GO:1902531"
"query_1",TRUE,0.00386667848903337,263,241,11,0.045643153526971,0.0418250950570342,"GO:0032868","GO:BP","response to insulin",21031,8144,"GO:0043434"
"query_1",TRUE,0.00386667848903337,907,236,23,0.0974576271186441,0.0253583241455347,"GO:0043069","GO:BP","negative regulation of programmed cell death",21031,10865,"GO:0012501, GO:0043067, GO:0048523"
"query_1",TRUE,0.0039655228795635,56,212,5,0.0235849056603774,0.0892857142857143,"GO:2000117","GO:BP","negative regulation of cysteine-type endopeptidase activity",21031,26139,"GO:0010951, GO:2000116"
"query_1",TRUE,0.0039655228795635,1338,215,28,0.130232558139535,0.0209267563527653,"GO:0009057","GO:BP","macromolecule catabolic process",21031,3270,"GO:0043170, GO:1901575"
